measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,1999,10976.789270691175,13061.01692618956,8787.139620695909
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2000,10455.59624588202,12311.84678458853,8461.647465438298
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2001,10135.695693980191,12021.870963048314,8165.593532785953
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2002,9715.692537979994,11584.225658757206,7821.40839147189
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2003,9266.860099967587,10880.83282485831,7404.626151202239
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2004,8855.920979179728,10534.926472736866,7182.252679113721
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2005,8456.235861100002,9951.88604156398,6872.522515511173
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2006,8218.60812801815,9731.273659037844,6800.506358896155
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2007,7990.328769583771,9519.282855647649,6505.949371429038
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2008,7739.2929307908225,9277.782448362816,6297.328987462509
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2009,7510.3410571173745,8998.330382196502,6068.543037851264
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2010,7200.121371630132,8553.970294841954,5895.622053973796
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2011,7003.583872176847,8382.869729014365,5689.4755530229
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2012,6660.300785256145,8155.151190348377,5448.075851422127
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2013,6372.170273262674,7829.338479445263,5137.350679461297
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2014,6110.645364252828,7482.5012669759,4899.094117507994
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2015,5929.079219135236,7239.863338983092,4739.07073678529
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2016,6023.224168246934,7297.788513560962,4729.536635606492
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2017,6128.887371493681,7691.454549195727,4840.644372305178
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2018,6212.427020002985,7809.764755939313,4827.397111140535
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2019,6212.131885175058,7729.283018013336,4847.892139784859
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2020,6220.842342532756,7734.813810365179,4836.014409971488
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,173,Cholera,1,Number,2021,6145.265732203096,7728.065208325139,4786.04290236811
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1990,13584.668829854958,16355.958522442084,10827.326492990804
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1991,13788.052478827556,16519.94366606925,11042.349320139949
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1992,13771.65169080561,16470.361764341746,10897.77753751729
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1993,13658.526382959695,16436.641533037888,10951.077601672583
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1994,13469.094269363874,16037.97400355736,10792.4125906464
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1995,13125.35966700893,15625.093438607491,10543.523631382144
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1996,12873.221859080844,15343.443175868397,10340.279501676006
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1997,12504.725825440191,14944.248574242896,10034.274213350189
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1998,12161.176864055633,14359.500184983512,9804.10737554752
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,1999,11766.685449384302,14055.396347920294,9479.72101902311
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2000,11382.339664688794,13510.353985948455,9182.3029610734
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2001,11160.832892883616,13334.824393194813,8912.265613397576
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2002,10801.217901484337,12856.433125234133,8638.51631299568
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2003,10408.128886346818,12301.125959221516,8239.85471131505
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2004,10022.022729480026,12076.977989478984,8052.737815531078
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2005,9577.805441814606,11497.056664245589,7750.969805019175
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2006,9367.262907564553,11266.645843773622,7606.337267567926
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2007,9197.37679322106,11134.301051306962,7372.32326918398
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2008,8944.512024726704,10715.543906888766,7163.875115654914
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2009,8666.35211798497,10338.085598851829,6893.44728505005
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2010,8355.213625112177,10071.111057494923,6714.37122414271
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2011,8082.575807251574,9788.712409633494,6478.770409878667
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2012,7684.969059678281,9369.43369081019,6117.372901210145
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2013,7345.33576530328,9023.58859723672,5807.663199778507
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2014,7002.533368003779,8577.37417431391,5508.053510925891
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2015,6666.670333876813,8137.614128853033,5249.462996054173
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2016,6644.72969035557,8196.057944004406,5181.176020269497
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2017,6617.568440493482,8359.470338634897,5137.844432411926
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2018,6556.281791616751,8254.878262845585,5028.986352341684
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2019,6463.076065498838,8099.348322046017,4990.74698723964
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2020,6425.946235769662,8073.645760199768,4945.67866626821
1,Deaths,1,Global,3,Both,19,70-74 years,294,All causes,173,Cholera,1,Number,2021,6415.112820087834,8086.332513566944,4890.612749816038
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1990,11362.827912728166,13625.095640362024,9214.36118423975
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1991,11540.346430673177,13857.28190628347,9446.0713063176
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1992,11613.57810588881,13892.092351826854,9466.574974883484
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1993,11582.310323636564,13795.319315562385,9465.742964947423
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1994,11550.19564960066,13792.73058966832,9393.143629337948
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1995,11374.54010855328,13571.06431567977,9238.079972955233
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1996,11213.274205178972,13371.69611382015,9079.10661489
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1997,10885.713691091272,12950.141195982344,8892.324313319987
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1998,10563.644835376384,12598.537959988833,8590.883643514138
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,1999,10163.889295998864,12165.434061864802,8281.583669772906
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2000,9909.471338301631,11825.414339476272,8077.944503254761
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2001,9662.068847113262,11518.886609979312,7864.665287755839
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2002,9498.45546683456,11418.276697127843,7712.818389255525
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2003,9236.778003316842,11051.085258767143,7435.264116241487
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2004,9113.290082734156,10927.040897835384,7329.08272061193
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2005,8912.915501563086,10717.390171417806,7190.037391684791
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2006,8874.15856832536,10696.100814200396,7209.606384015561
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2007,8660.251977222288,10496.30358259022,6958.6081374213145
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2008,8498.532471923952,10281.157493482322,6837.5343324882415
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2009,8225.154676869093,9966.4140722367,6517.292926708273
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2010,7915.925202881712,9623.75231952364,6321.632537089462
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2011,7694.975413035216,9387.839473920983,6108.725204728895
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2012,7320.676216084457,9006.254701886584,5764.139430430403
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2013,7017.894403494449,8745.388344925577,5525.666347830525
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2014,6669.810391470737,8444.899405396096,5197.564487815577
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2015,6396.226464171547,8065.869609194593,4934.414237941133
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2016,6260.895807525578,7919.690396451824,4809.098397121501
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2017,6194.830226996503,7881.374284502948,4691.998405187861
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2018,6113.160553481648,7791.342325802647,4578.277314436018
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2019,6018.921938746506,7689.066518505277,4514.31867205427
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2020,5913.565855780499,7584.040282043125,4427.710129752995
1,Deaths,1,Global,3,Both,20,75-79 years,294,All causes,173,Cholera,1,Number,2021,5782.906214392406,7456.352446408237,4318.573994160595
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1990,7172.028748111952,8764.542104903687,5874.117544426263
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1991,7278.434919005921,8868.146212911866,5982.58220960639
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1992,7321.779032214408,8846.286049695549,6009.731309217571
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1993,7282.941653201021,8777.980318535148,5965.504454388289
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1994,7235.648717175785,8722.024206690021,5928.610132691987
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1995,7129.083270814244,8603.511529876721,5843.618079593045
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1996,7025.996330419657,8408.08098610632,5757.747344459805
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1997,6863.948262824985,8191.500940296766,5654.881523660672
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1998,6727.336948454484,8045.724642701462,5518.702709332957
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,1999,6547.176823058917,7867.250628668782,5415.230049477697
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2000,6422.579415052789,7688.388001430882,5284.883590385776
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2001,6313.678116055922,7609.439765655341,5158.47987758662
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2002,6239.70959369219,7544.036962313748,5081.86032441901
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2003,6113.948235646804,7336.221917836507,4937.876721316588
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2004,6017.077779544737,7271.756093746872,4843.233593836315
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2005,5874.922113399142,7087.031324751474,4740.925678483502
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2006,5849.8583487475,7147.003079267126,4705.6226919222845
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2007,5789.522650868041,7072.395889917767,4665.107807585997
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2008,5771.957581186132,7086.761381973327,4634.88277820541
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2009,5707.773206155082,7009.369864612058,4502.2390154876375
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2010,5599.581336922986,6913.307977155561,4441.252021337943
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2011,5486.05797876388,6785.794836662849,4336.170214230697
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2012,5233.965774812639,6528.035753255501,4083.2579778623767
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2013,5030.084795984513,6349.916719049737,3910.2284219030553
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2014,4792.570131830257,6131.298437842268,3680.648729555097
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2015,4582.097685453594,5868.663441778596,3488.281411049167
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2016,4518.301728176248,5800.771971989474,3433.734640422168
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2017,4489.813024047056,5810.404348105013,3360.983963590089
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2018,4440.575959135066,5824.7988749944925,3297.421617125402
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2019,4377.553321372033,5746.770334205649,3220.23128028596
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2020,4304.861848893612,5680.236420522557,3176.5888179765725
1,Deaths,1,Global,3,Both,30,80-84 years,294,All causes,173,Cholera,1,Number,2021,4143.9005152770005,5463.010258954098,3031.5901803979978
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1990,3206.800735216206,3901.2820646777054,2633.257782324177
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1991,3297.460609417293,3996.1696889816058,2711.545802093045
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1992,3353.9167256548494,4088.95934612056,2766.368967879792
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1993,3359.3526403417472,4106.102918836871,2751.789629351837
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1994,3349.6828482068004,4071.823223685107,2740.739813529221
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1995,3314.8435404325533,4042.108758014781,2715.151732242106
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1996,3257.3333745295035,3982.7933664094026,2660.4811465798866
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1997,3165.4454622627595,3848.647258541372,2587.02951962685
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1998,3089.7565600908456,3755.031667240144,2550.291037533824
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,1999,2992.2766172241368,3650.851378739381,2457.440789967117
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2000,2934.466529241355,3583.3390289054514,2412.7813349274275
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2001,2916.501128381496,3558.635998115712,2393.068814538511
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2002,2910.93474653166,3574.9292885149084,2381.153267511489
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2003,2893.0143152774103,3553.081308239873,2359.858967242816
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2004,2884.742968248806,3536.248143392504,2340.565800698252
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2005,2839.557996584778,3459.1191024244586,2313.095210657278
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2006,2846.724413147784,3497.2176080845275,2316.4291979105947
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2007,2841.1953685186977,3504.927742180629,2302.1223518894167
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2008,2826.3649025649343,3485.128600793173,2244.102173181538
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2009,2776.7290183662344,3449.013760616633,2194.3362158158466
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2010,2724.4303592905385,3415.218879478167,2141.15426981216
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2011,2677.621424631143,3352.2383192161237,2092.702814259883
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2012,2580.879624399084,3265.222118835552,1993.867603316403
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2013,2531.33114616194,3252.203348381121,1946.5223461391304
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2014,2469.6550218854804,3211.5877541147715,1886.03269817589
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2015,2396.9470088481125,3138.8577369018785,1821.072572204556
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2016,2380.068174719341,3104.090561617146,1785.1266051238822
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2017,2368.5871195442146,3117.445303861994,1767.7146667886627
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2018,2343.320390314174,3096.4472916419927,1723.4838910644237
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2019,2318.178512870468,3080.815776166056,1694.9632725530005
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2020,2280.074682592363,3055.690967488783,1658.3409309090243
1,Deaths,1,Global,3,Both,31,85-89 years,294,All causes,173,Cholera,1,Number,2021,2202.813767613997,2956.2280962665,1595.2586900381757
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1990,958.130293032486,1156.3457290944866,768.9919312198372
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1991,1005.001455787152,1228.20257868749,811.0670449848589
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1992,1031.251721011196,1261.9781324107034,826.608873416654
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1993,1048.91494335779,1293.5385196768175,841.320884605102
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1994,1062.7390636447828,1310.0857255223673,852.8494246727505
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1995,1072.0129108406904,1318.4169898176283,857.9896268488819
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1996,1067.5596181465094,1317.887304677275,856.0635614275884
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1997,1050.390633440225,1293.0106316631527,844.5847633785181
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1998,1031.223919770776,1271.414468583279,834.0215723136396
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,1999,1001.7664898541756,1238.9697426920889,804.2273285298118
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2000,985.473566404714,1217.006678861511,790.217404102043
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2001,981.7938254305562,1220.3341492707505,789.5511388587445
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2002,979.382142111264,1211.7101283059685,780.8601694242284
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2003,975.4491786465214,1208.4364581200316,783.8235709068515
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2004,970.066949899418,1196.7161416057515,776.6730194144754
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2005,956.6520952614628,1183.326476813365,771.4059518682575
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2006,969.4657173573688,1209.1868759529702,774.7021204654845
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2007,985.339067995124,1223.320242534421,786.1252024337753
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2008,991.5579857982189,1236.677148779481,785.9618317876423
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2009,989.2106871926871,1244.6952576030471,773.687873167629
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2010,976.499230706486,1245.2549213482637,752.5113705711276
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2011,960.676959104082,1232.053616807097,733.156671244657
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2012,926.7933590551164,1199.7417374229472,705.796784273615
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2013,913.2745348887372,1200.7946573865545,696.8756223596497
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2014,883.8665080162049,1165.7609071837887,664.9947108310289
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2015,855.0641595822074,1137.322581813234,638.7927850462049
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2016,857.8204118796076,1135.664231297627,635.0247392200677
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2017,865.9363453091823,1169.692681264975,636.0924801907479
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2018,876.5029196432242,1184.7901976234382,629.6646108608727
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2019,894.9510393815227,1210.513120870081,642.6140867716629
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2020,893.7208188616926,1216.669036426494,646.6149815359865
1,Deaths,1,Global,3,Both,32,90-94 years,294,All causes,173,Cholera,1,Number,2021,853.1110865642067,1159.9264648423857,608.9532871204577
